,time,file,y,color,planet,last_value
500,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc6_cvisc4,[0.99999969 0.99999964 0.99999959 ... 0.07155013 0.07154911 0.07154809],orange,c,0.07154808784165458
501,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc6_cvisc5,[0.99999977 0.99999974 0.99999972 ... 0.08908556 0.0890843  0.08908304],orange,c,0.08908304242147926
502,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc6_cvisc6,[0.99999983 0.99999982 0.9999998  ... 0.11059511 0.11059357 0.11059203],orange,c,0.11059202654809472
503,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc6_cvisc7,[0.99999988 0.99999987 0.99999986 ... 0.13677706 0.13677518 0.13677331],orange,c,0.13677331033665452
504,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc0,[0.999999   0.99999869 0.99999836 ... 0.030053   0.03005256 0.03005211],orange,c,0.030052113781199343
505,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc1,[0.99999926 0.99999907 0.99999888 ... 0.03763727 0.03763672 0.03763617],orange,c,0.03763617195186779
506,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc2,[0.99999946 0.99999935 0.99999923 ... 0.0471074  0.04710672 0.04710603],orange,c,0.04710603227584256
507,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc3,[0.99999961 0.99999954 0.99999947 ... 0.05890095 0.0589001  0.05889925],orange,c,0.05889925259232883
508,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc4,[0.99999971 0.99999967 0.99999963 ... 0.07353296 0.07353191 0.07353086],orange,c,0.07353085782698923
509,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc5,[0.99999979 0.99999977 0.99999974 ... 0.09159682 0.09159552 0.09159423],orange,c,0.09159422914528625
510,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc6,[0.99999985 0.99999983 0.99999982 ... 0.11375687 0.11375528 0.1137537 ],orange,c,0.11375369753508052
511,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],cmass7_cecc7_cvisc7,[0.99999989 0.99999988 0.99999987 ... 0.14073053 0.14072861 0.14072668],orange,c,0.14072668168235342
512,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc0,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
513,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc1,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
514,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc2,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
515,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc3,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
516,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc4,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
517,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc5,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
518,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc6,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
519,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc0_bvisc7,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
520,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc0,[0.99999724 0.99999818 0.99999872 ... 1.         1.         1.        ],MediumBlue,b,1.0
521,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc1,[0.99999799 0.99999847 0.99999878 ... 1.         1.         1.        ],MediumBlue,b,1.0
522,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc2,[0.99999853 0.99999876 0.99999893 ... 1.         1.         1.        ],MediumBlue,b,1.0
523,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc3,[0.99999893 0.99999904 0.99999912 ... 1.         1.         1.        ],MediumBlue,b,1.0
524,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc4,[0.99999922 0.99999926 0.9999993  ... 1.         1.         1.        ],MediumBlue,b,1.0
525,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc5,[0.99999943 0.99999945 0.99999946 ... 1.         1.         1.        ],MediumBlue,b,1.0
526,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc6,[0.99999958 0.99999959 0.99999959 ... 1.         1.         1.        ],MediumBlue,b,1.0
527,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc1_bvisc7,[0.9999997 0.9999997 0.9999997 ... 1.        1.        1.       ],MediumBlue,b,1.0
528,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc0,[0.99998897 0.99999265 0.99999481 ... 1.         1.         1.        ],MediumBlue,b,1.0
529,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc1,[0.99999196 0.99999381 0.99999504 ... 1.         1.         1.        ],MediumBlue,b,1.0
530,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc2,[0.99999413 0.99999502 0.99999566 ... 1.         1.         1.        ],MediumBlue,b,1.0
531,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc3,[0.99999572 0.99999611 0.99999641 ... 1.         1.         1.        ],MediumBlue,b,1.0
532,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc4,[0.99999688 0.99999704 0.99999716 ... 1.         1.         1.        ],MediumBlue,b,1.0
533,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc5,[0.99999772 0.99999778 0.99999782 ... 1.         1.         1.        ],MediumBlue,b,1.0
534,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc6,[0.99999834 0.99999835 0.99999836 ... 1.         1.         1.        ],MediumBlue,b,1.0
535,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc2_bvisc7,[0.99999879 0.99999879 0.99999878 ... 1.         1.         1.        ],MediumBlue,b,1.0
536,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc0,[0.9999752  0.99998314 0.99998814 ... 1.         1.         1.        ],MediumBlue,b,1.0
537,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc1,[0.9999819  0.99998583 0.99998865 ... 1.         1.         1.        ],MediumBlue,b,1.0
538,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc2,[0.9999868  0.99998862 0.99999005 ... 1.         1.         1.        ],MediumBlue,b,1.0
539,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc3,[0.99999037 0.99999116 0.9999918  ... 1.         1.         1.        ],MediumBlue,b,1.0
540,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc4,[0.99999297 0.99999328 0.99999352 ... 1.         1.         1.        ],MediumBlue,b,1.0
541,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc5,[0.99999488 0.99999496 0.99999503 ... 1.         1.         1.        ],MediumBlue,b,1.0
542,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc6,[0.99999626 0.99999627 0.99999627 ... 1.         1.         1.        ],MediumBlue,b,1.0
543,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc3_bvisc7,[0.99999728 0.99999725 0.99999723 ... 1.         1.         1.        ],MediumBlue,b,1.0
544,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc0,[0.99995591 0.99996921 0.9999785  ... 1.         1.         1.        ],MediumBlue,b,1.0
545,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc1,[0.99996782 0.99997419 0.99997927 ... 1.         1.         1.        ],MediumBlue,b,1.0
546,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc2,[0.99997652 0.99997936 0.99998183 ... 1.         1.         1.        ],MediumBlue,b,1.0
547,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc3,[0.99998288 0.99998402 0.99998506 ... 1.         1.         1.        ],MediumBlue,b,1.0
548,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc4,[0.99998751 0.99998789 0.99998825 ... 1.         1.         1.        ],MediumBlue,b,1.0
549,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc5,[0.99999089 0.99999095 0.99999102 ... 1.         1.         1.        ],MediumBlue,b,1.0
550,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc6,[0.99999335 0.99999331 0.99999328 ... 1.         1.         1.        ],MediumBlue,b,1.0
551,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc4_bvisc7,[0.99999515 0.99999509 0.99999502 ... 1.         1.         1.        ],MediumBlue,b,1.0
552,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc0,[0.9999311  0.99995017 0.9999656  ... 1.         1.         1.        ],MediumBlue,b,1.0
553,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc1,[0.99994972 0.99995836 0.99996648 ... 1.         1.         1.        ],MediumBlue,b,1.0
554,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc2,[0.99996332 0.99996687 0.99997058 ... 1.         1.         1.        ],MediumBlue,b,1.0
555,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc3,[0.99997325 0.99997448 0.99997591 ... 1.         1.         1.        ],MediumBlue,b,1.0
556,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc4,[0.99998048 0.99998076 0.99998115 ... 1.         1.         1.        ],MediumBlue,b,1.0
557,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc5,[0.99998577 0.99998569 0.99998567 ... 1.         1.         1.        ],MediumBlue,b,1.0
558,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc6,[0.99998962 0.99998945 0.99998931 ... 1.         1.         1.        ],MediumBlue,b,1.0
559,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc5_bvisc7,[0.99999243 0.99999227 0.99999212 ... 1.         1.         1.        ],MediumBlue,b,1.0
560,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc0,[0.99990079 0.99992498 0.99994912 ... 1.         1.         1.        ],MediumBlue,b,1.0
561,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc1,[0.9999276  0.99993758 0.99994968 ... 1.         1.         1.        ],MediumBlue,b,1.0
562,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc2,[0.99994718 0.99995068 0.99995574 ... 1.         1.         1.        ],MediumBlue,b,1.0
563,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc3,[0.99996147 0.99996226 0.99996391 ... 1.         1.         1.        ],MediumBlue,b,1.0
564,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc4,[0.9999719  0.99997171 0.99997193 ... 1.         1.         1.        ],MediumBlue,b,1.0
565,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc5,[0.9999795  0.99997906 0.99997881 ... 1.         1.         1.        ],MediumBlue,b,1.0
566,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc6,[0.99998505 0.99998462 0.99998429 ... 1.         1.         1.        ],MediumBlue,b,1.0
567,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc6_bvisc7,[0.99998909 0.99998876 0.99998848 ... 1.         1.         1.        ],MediumBlue,b,1.0
568,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc0,[0.99986496 0.99989223 0.99992875 ... 1.         1.         1.        ],MediumBlue,b,1.0
569,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc1,[0.99990147 0.99991079 0.99992799 ... 1.         1.         1.        ],MediumBlue,b,1.0
570,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc2,[0.99992812 0.99993007 0.99993642 ... 1.         1.         1.        ],MediumBlue,b,1.0
571,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc3,[0.99994756 0.99994695 0.99994843 ... 1.         1.         1.        ],MediumBlue,b,1.0
572,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc4,[0.99996175 0.99996052 0.99996023 ... 1.         1.         1.        ],MediumBlue,b,1.0
573,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc5,[0.9999721  0.99997096 0.99997022 ... 1.         1.         1.        ],MediumBlue,b,1.0
574,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc6,[0.99997965 0.99997878 0.99997808 ... 1.         1.         1.        ],MediumBlue,b,1.0
575,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass0_becc7_bvisc7,[0.99998516 0.99998455 0.99998402 ... 1.         1.         1.        ],MediumBlue,b,1.0
576,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc0,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
577,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc1,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
578,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc2,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
579,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc3,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
580,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc4,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
581,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc5,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
582,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc6,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
583,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc0_bvisc7,[1. 1. 1. ... 1. 1. 1.],MediumBlue,b,1.0
584,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc0,[0.99999724 0.99999774 0.99999808 ... 1.         1.         1.        ],MediumBlue,b,1.0
585,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc1,[0.99999799 0.9999982  0.99999836 ... 1.         1.         1.        ],MediumBlue,b,1.0
586,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc2,[0.99999853 0.99999861 0.99999867 ... 1.         1.         1.        ],MediumBlue,b,1.0
587,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc3,[0.99999893 0.99999895 0.99999896 ... 1.         1.         1.        ],MediumBlue,b,1.0
588,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc4,[0.99999922 0.99999921 0.99999921 ... 1.         1.         1.        ],MediumBlue,b,1.0
589,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc5,[0.99999943 0.99999942 0.99999941 ... 1.         1.         1.        ],MediumBlue,b,1.0
590,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc6,[0.99999958 0.99999957 0.99999956 ... 1.         1.         1.        ],MediumBlue,b,1.0
591,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc1_bvisc7,[0.9999997  0.99999969 0.99999968 ... 1.         1.         1.        ],MediumBlue,b,1.0
592,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc0,[0.99998897 0.99999086 0.99999223 ... 1.         1.         1.        ],MediumBlue,b,1.0
593,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc1,[0.99999196 0.99999275 0.99999336 ... 1.         1.         1.        ],MediumBlue,b,1.0
594,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc2,[0.99999413 0.99999441 0.99999463 ... 1.         1.         1.        ],MediumBlue,b,1.0
595,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc3,[0.99999572 0.99999577 0.99999582 ... 1.         1.         1.        ],MediumBlue,b,1.0
596,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc4,[0.99999688 0.99999685 0.99999682 ... 1.         1.         1.        ],MediumBlue,b,1.0
597,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc5,[0.99999772 0.99999768 0.99999763 ... 1.         1.         1.        ],MediumBlue,b,1.0
598,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc6,[0.99999834 0.99999829 0.99999825 ... 1.         1.         1.        ],MediumBlue,b,1.0
599,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc2_bvisc7,[0.99999879 0.99999875 0.99999872 ... 1.         1.         1.        ],MediumBlue,b,1.0
600,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc0,[0.9999752  0.9999791  0.99998218 ... 1.         1.         1.        ],MediumBlue,b,1.0
601,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc1,[0.9999819  0.99998346 0.99998478 ... 1.         1.         1.        ],MediumBlue,b,1.0
602,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc2,[0.9999868  0.99998728 0.99998772 ... 1.         1.         1.        ],MediumBlue,b,1.0
603,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc3,[0.99999037 0.99999041 0.99999045 ... 1.         1.         1.        ],MediumBlue,b,1.0
604,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc4,[0.99999297 0.99999287 0.99999277 ... 1.         1.         1.        ],MediumBlue,b,1.0
605,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc5,[0.99999488 0.99999474 0.99999462 ... 1.         1.         1.        ],MediumBlue,b,1.0
606,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc6,[0.99999626 0.99999615 0.99999604 ... 1.         1.         1.        ],MediumBlue,b,1.0
607,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc3_bvisc7,[0.99999728 0.99999719 0.99999711 ... 1.         1.         1.        ],MediumBlue,b,1.0
608,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc0,[0.99995591 0.99996196 0.99996745 ... 1.         1.         1.        ],MediumBlue,b,1.0
609,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc1,[0.99996782 0.99997002 0.99997223 ... 1.         1.         1.        ],MediumBlue,b,1.0
610,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc2,[0.99997652 0.99997704 0.99997765 ... 1.         1.         1.        ],MediumBlue,b,1.0
611,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc3,[0.99998288 0.99998275 0.9999827  ... 1.         1.         1.        ],MediumBlue,b,1.0
612,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc4,[0.99998751 0.99998721 0.99998695 ... 1.         1.         1.        ],MediumBlue,b,1.0
613,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc5,[0.99999089 0.99999059 0.99999032 ... 1.         1.         1.        ],MediumBlue,b,1.0
614,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc6,[0.99999335 0.99999311 0.9999929  ... 1.         1.         1.        ],MediumBlue,b,1.0
615,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc4_bvisc7,[0.99999515 0.99999498 0.99999482 ... 1.         1.         1.        ],MediumBlue,b,1.0
616,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc5_bvisc0,[0.9999311  0.99993871 0.99994733 ... 1.         1.         1.        ],MediumBlue,b,1.0
617,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc5_bvisc1,[0.99994972 0.99995195 0.99995509 ... 1.         1.         1.        ],MediumBlue,b,1.0
618,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc5_bvisc2,[0.99996332 0.99996339 0.999964   ... 1.         1.         1.        ],MediumBlue,b,1.0
619,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc5_bvisc3,[0.99997325 0.99997262 0.99997228 ... 1.         1.         1.        ],MediumBlue,b,1.0
620,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc5_bvisc4,[0.99998048 0.99997977 0.9999792  ... 1.         1.         1.        ],MediumBlue,b,1.0
621,[0.0000e+00 1.0000e-04 2.0000e-04 ... 7.1998e+00 7.1999e+00 7.2000e+00],bmass1_becc5_bvisc5,[0.99998577 0.99998516 0.99998464 ... 1.         1.         1.        ],MediumBlue,b,1.0
